Creatividad y Diseño,"  AUDITOR(A) INTERNO (TI) Yucatán Salario no mostrado por compañía. Descripción de la vacante Contratación: Permanente,  Categoría: Creatividad, Producción y Diseño Comercial,  Arquitectura y Diseño de Interiores Yucatán req5727  Estamos en búsqueda de un(a) Auditor(a) interno TI en Bepensa.Estudios: Licenciatura/ Ingeniería en Actuaría, LATI, Ingeniería en sistemas (Título Indispensable).Experiencia: Mínima de 3 años en extracción y análisis de datos, manejo de AX, conocimiento y manejo de estadísticas, auditor interno/externo, nociones de programación.Conocimientos: Técnicas de análisis de datos, programación, consultas en SQL (Indispensables). Certificación CFE (ACFE), Marco COSO ERM, Data Mining (metodología CRISP), software CASEWARE, IDEA y/o ACL, conocimientos de MS Dynamics AX, Oracle, lenguaje de programación  Python (Deseables). Servicio al cliente, paquetería office (Word, Excel, Power Point), inglés intermedio (comprobable), manejo de vehículo, licencia de chofer y automovilista vigente. Abierto a:-Disponibilidad para viajar-Disponibilidad de horario  Avisos Importantes: -Bepensa bajo ningún motivo solicita dinero en alguna de sus etapas de selección.-Bepensa es una organización comprometida con la igualdad laboral y no discriminación entre hombres y mujeres, así como con personas con discapacidad, promoviendo para ello, acciones en el proceso y promoción de candidatos/as, basadas exclusivamente en el perfil, conocimientos, competencias y experiencia; excluyendo toda forma de pregunta o solicitud de información en el currículum que sea ajeno al mérito, cualificaciones y/o grados profesionales como pueden ser el aspecto físico, estado civil, proyectos o planes privados de vida, opiniones políticas, religiosas, edad, tipo de escuela, nivel socio económico, embarazo, género, preferencias, orientaciones o cualquier tendencia que vulnere las dimensiones privadas de los derechos de las personas.   "
Creatividad y Diseño,"  Asesor de Display Huixquilucan, Estado de México Salario no mostrado por compañía. Descripción de la vacante Contratación: Tiempo Completo, Permanente,  Categoría: Creatividad, Producción y Diseño Comercial,  Artes Creativas *Sexo: Indistinto.*Estado civil: Indistinto.*Disponibilidad de horarios *Actitud de servicio.*Atención, excelente trato y empatía al cliente.*Calidad en el trabajo.*Orientación a resultados*Trabajo en equipo.*Puntualidad y constancia.*Alto nivel de compromiso y responsabilidad.*Proactividad y dinamismo.*Sentido de Urgencia.*Altamente organizado.OFRECEMOS*Sueldo base*Excelente ambiente de trabajo.*Capacitación y crecimiento laboral.*Descuento de empleado.*Uniformes.*Transporte interno. *Contratación inmediata y estabilidad laboral.Preséntate a entrevista con solicitud elaborada y una identificación oficial en:*Paseo de la Barranca No. 6 “Paseo Interlomas” en Recursos Humanos.*Horarios de atención: de lunes a viernes de 11:00 a 16:00 Hrs.*O contáctanos al teléfono: 30882300 ext. 2377 CAROLINA MARTINEZ"
Creatividad y Diseño,"  Plantilla: DISEÑADOR DE INTERIORES Ciudad de México (Distrito Federal) $9,000 - $9,000 Mensual  Descripción de la vacante Contratación: Tiempo Completo,  Categoría: Creatividad, Producción y Diseño Comercial,  Arquitectura y Diseño de Interiores REQUISITOS: ESCOLARIDAD: Licenciatura concluida en Diseño de Interiores, Arquitectura o Diseño Industrial (TITULADO) HORARIO: Disponibilidad para trabajar de tiempo completo, de Lunes a Domingo con 2 descansos entre semana. EXPERIENCIA: Proyectos, diseño de interiores/ interiorismo, conocimiento de marcas de muebles, diseñadores, colores, espacios, tendencias, texturas, materiales, gusto por las ventas.  ACTIVIDADES A REALIZAR: Atención a clientesAsesoría personalizadaDetección de necesidadesCierre de ventaDesarrollo de proyectos con clientesElaboración de presupuestosSeguimiento a pedidos y servicio post ventaDisponibilidad de viajar OFRECEMOSSALARIO: $9,000.00 al mes + Bono por Proyecto Concluido + Apoyo para Gasolina por $1,000.00 al mes.Excelente ambiente de trabajo.Capacitación y crecimiento laboral.Descuento de empleado.Vales de Despensa.Caja de Ahorro.Fondo de Ahorro.Gastos Médicos Mayores.Seguro de Vida.Transporte interno.Contratación inmediata y estabilidad laboral. Es indispensable que te presentes en la siguiente dirección para iniciar tu proceso con una identificación oficial en:Vialidad de la Barranca No. 6 ""Centro comercial Paseo Interlomas"" Vialidad de la Barranca No. 6, colonia Ex hacienda Jesús del Monte, Huixquilucan Estado de México, CP. 52787Horarios de atención: de lunes a viernes de 11:00 a 16:00 Hrs.O contáctanos al teléfono: 30882300 ext. 2376 ¿Cómo llegar a Liverpool Interlomas?Paso 1: Dirígete a la estación del metro más cercano hacia la línea 2, en dirección a Cuatro Caminos.Paso 2: Ya en el Metro Cuatro Caminos dirígete al anden ""L"" o ""M"" y tomar la combi que vaya para Interlomas (El letrero debe decir Interlomas - Herradura, Hospital Ángeles, Centro Banamex, Liverpool Paseo Interlomas).Paso 3: Deberás bajarte de la combi en la Parada del Centro Comercial Paseo Interlomas, cruzar la avenida y caminar al Acceso 3 de Proveedores, bajar la rampa caminando y al finalizar a mano derecha se visualizara la puerta blanca de entrada de personal.Paso 4: Te registraras en la Entrada de Personal con tu Identificación Oficial y subirás a las Oficinas de Recursos Humanos donde comenzaras con tu proceso de Selección."
Creatividad y Diseño,"  DISEÑADOR GRAFICO Guadalajara, Jalisco $12,000 - $12,000 Mensual  Descripción de la vacante Contratación: Tiempo Completo, Permanente,  Categoría: Creatividad, Producción y Diseño Comercial,  Diseñador Gráfico REQUISITOS:Profesionista egresado en la carrera de Diseño Gráfico, Diseño, Comunicación Visual o Afín.Sexo: IndistintoAl menos 2 años en puesto similarEdad de 25 a 32 añosPersona creativa, responsable, innovadora, proactiva; capaz de realizar diseños editoriales (catálogos, dípticos, flyers, entre otros) así como diseños de imagen corporativa, diseño de stands para expos, diseños para web, toma y edición de fotografías.  FUNCIONES:·        Creación de diseños para los diferentes productos y marcas de la empresa. ·        Diseño de marca. ·        Toma y edición de fotografía. ·        Generación de archivos para impresión de material publicitario (catálogos, flyers, vinilos, etc.). ·        Diseño y revisión de contenidos digitales de brandig (redes sociales y página web).·        Diseño de fichas técnicas.·        Diseño de renders y dibujos técnicos. ·        Creación de diseño para boletines digitales. ·        Negociación y seguimiento con proveedores de impresos.CONOCIMIENTOS DESEABLES:·        Manejo de programas de diseño (Photoshop, ilustrador, InDesign, lightroom, etc.).·        Conocimiento de métodos y técnicas de impresión.·        Técnicas de fotografía.·        Técnicas de edición de fotografía. OFRECEMOS:                                                   $12,000.00 mensualesPrestaciones de ley, contratación directa por la empresaVales de despensa, BonosHorario de Trabajo de lunes a viernes de 07:30 a 17:30 hrs.Zona de trabajo periférico sur cerca de leche LALA por Avenida la llavePara ser tomado en cuenta en la vacante deberá adjuntar su Portafolio de trabajo, así como el link para revisión. "
Creatividad y Diseño,"  DIBUJANTE / CUANTIFICADOR Guadalajara, Jalisco $8,000 - $8,500 Mensual  Descripción de la vacante Contratación: Tiempo Completo, Permanente,  Categoría: Creatividad, Producción y Diseño Comercial,  Arquitectura y Diseño de Interiores Escolaridad: Recién egresado, pasante o trunco de Arquitectura o Diseño Manejo de Autocad e IlustradorSexo: IndistintoRealizar cotizaciones de todos los proyectos calculando materiales a requerir de acuerdo con solicitud de ventasSeguimiento de solicitudes de cotización,Monitorear cotizaciones. Ofrecemos:$8,000.00 M.N. Mensuales Fondo de Ahorro, Vales de Despensa, Bonos y demás prestaciones de ley.Contrato directo con la empresa.Horario de trabajo: lunes a viernes de 07:30 a 17:30 hrs.Lugar de trabajo: Periférico Sur por avenida la Llave (Cerca de leche LALA)"
Creatividad y Diseño,"  Engineering Intern Queretaro Plant México Salario no mostrado por compañía. Descripción de la vacante Contratación: Permanente,  Categoría: Creatividad, Producción y Diseño Comercial,  Arquitectura y Diseño de Interiores SUCCESS PROFILE
What makes a successful Manufacturing Intern at P&G? Check out the top traits we're looking for and see if you have the right mix."
Creatividad y Diseño,"  Engineering Intern - Vallejo Plant México Salario no mostrado por compañía. Descripción de la vacante Contratación: Permanente,  Categoría: Creatividad, Producción y Diseño Comercial,  Arquitectura y Diseño de Interiores ENGINEERING INTERN - VALLEJO PLANT


DESCRIPTION
We are seeking talents for our Vallejo Plant for the position of
Engineering Internship
Start date: as soon as possible
Work schedule: part-time with flexible working hours
Duration: 6-18 months
Profile: Active college student of any engineering major
Qualifications: 4th semester-onwards.
Description:
Do you want to transform materials for winning consumer experiences?
Then an Internship as Manufacturing/Engineering Intern in our Vallejo Plant might be the right place for you.
In our Manufacturing department, we produce consumer goods to supply our customers with high-quality product, on-time, and at a low cost. We want innovate to ensure the development and use of the most advanced technologies. We value your creativity and skill in analyzing and solving problems.
Your role in manufacturing
In this internship, you will have the opportunity to be on the production floor facing different challenges. It's up to you to make decisions and the results of those decisions through. You will discover our leading technologies and in the end, you will build your own capabilities through the job experience, mentoring and training. Will you take the challenge?
You will likely be placed in one of the following areas:
Production ? Packing
Here you would work on getting our product into its final packaging and set up in palets.
Your mission would be to:
Work on the installation and startup of new equipment
Make studies on performance loss (on equipment, skills, organization)
Identify one or more key projects to achieve the performance targets of the packing line
Production ? Making
Here we bring to life our products- your priority should be flexibility while delivering the product in time. As you do this, you will see opportunities for continuous improvement. We are hoping that you will help us to eliminate any loss in the various production stages.
In this department, you will:
Ensure the communication between different departments (logistics, packing, projects etc.)
Craft learning programs for operators and team leader to help them to develop their skills.
Establish systematization tools, simplify process and standardize work.
Quality
You should ensure a consistent quality in line with customer expectations as well as in accordance with local laws and P&G's guidelines. We validate all the formulas and equipment prior to production, and are responsible for the study of “non-standards” to improve our processes and training of the entire plant to quality principles.
You will ensure that the quality of the products is optimal, as you:
Develop the quality indicators and audits.
Support the production (especially on equipment validation, process etc.)
Investigate "" non-standard "" and establish an action plan.
Health Safety & Environment
This team handles the environmental issues of the site, including working on our waste, destruction of defective products, water management and energy.
You will work on:
Environmental Management Site (destruction of products, waste management ...)
Conducting a study on the consumption of energy and water at the site and propose practical and sustainable solutions for improving and reducing energy consumption across our processes.
What we offer:
Training and constant development with possibilities of a Full Time job after graduation.
Meaningful projects with an impact on the business.
Multifunctional and teamwork environment with a high level of interaction with managers.
Competitive scholarship and benefits package.
Flextime to work.
Continuous mentorship ? you'll work with passionate people and receive both formal training as well as day-to-day mentoring from your manager.
Inclusive and respectful work environment.

If you are interested please JOIN US by submitting your application below!
Follow us on Facebook:
https://www.facebook.com/pgmexico/
Just so you now:
We are an equal opportunity employer. We don't discriminate against individuals on the basis of race, gender, age, citizenship, religion, sexual orientation, gender identity or expression, disability, or any other legally protected factor. Our people are all equally talented in extraordinary ways: we come from diverse traditions, personal experiences and points of view. And we want to include yours. Are you ready to encourage us with your ideas?


QUALIFICATIONS
Mexican citizenship, currently living in Mexico City
4th semester-onwards.
Initiative and leadership.
Capacity for teamwork.
Creative and innovative skills.
Real passion for creating new solutions.
Good communication skills and team work.
Strong English verbal and writing skills are needed
You love working in a multicultural and diverse environment
Job locations:
México, Distrito Federal
Job Type: Part-time
Req No: SNO00002774"
Creatividad y Diseño,"  Ejecutivo Cta. B México Salario no mostrado por compañía. Descripción de la vacante Contratación: Permanente,  Categoría: Creatividad, Producción y Diseño Comercial,  Arquitectura y Diseño de Interiores Ejecutivo Cta. B - (19002798)
  Descripción
    Te gustaría ser un extraordinario asesor de banca
  Haz tu carrera profesional en el mejor Banco de México y una de las mejores empresas para trabajar (Great Place to Work).
  Te ofrecemos
Un entorno dinámico que te ayudará para tu desarrollo profesional con enfoque comercial
Capacitación antes de ingresar al puesto y de manera constante
Atractivo sueldo, y excelente esquema de comisiones por ventas y bono de productividad
Contratación directamente con Santander
Póliza de Gastos Médico Mayores
  Las funciones principales del puesto son
Atender con calidad a los clientes en sus necesidades de captación, colocación y servicios financieros, promoviendo una atención integral y de vinculación a las personas, siempre con el objetivo de ser un Banco Sencillo Personal y Justo.
  Requisitos
  Gusto por las ventas, excelente atención al cliente y alta orientación a resultados
Buen manejo de relaciones interpersonales
Alta tolerancia a la frustración y trabajo bajo presión
Disponibilidad para laborar tiempo completo
Dinámico y con interés en tu desarrollo profesional
Licenciatura concluida de carreras Económico Administrativas
Experiencia mínimo 1 años en promoción y venta de productos y servicios
TE ESPERAMOS
  SOMOS SANTANDER
SOMOS UN GRAN BANCO PARA TU DESARROLLO
  Ubicación principal: MX-MEX-Tultitlán
Campo de trabajo: Ejecutivo cuenta A y B
Estado de empleado: Fijo
Viaje: No
  Anuncio de trabajo: 16/04/2019
Reclutador: Manuel Alejandro Gutierrez Palacios"
Creatividad y Diseño,"  Machinery Workshop Team Leader Mérida, Yucatán Salario no mostrado por compañía. Descripción de la vacante Contratación: Permanente,  Categoría: Creatividad, Producción y Diseño Comercial,  Arquitectura y Diseño de Interiores Calificaciones 







Responsabilidades

 

Supervisar y
planificar actividades de creación de estructuras y piezas maquinarias de CNC,
por medio de las herramientas de seguimiento.

 

Requisitos

 

Ingeniería concluida en área industrial, mecatrónica, industrial o afín.Conocimiento en programas CNCConocimiento en soldadura y uso de herramientas generalsNormas de seguridadNormas de CalidadManejo de inventarios1-2 años de experiencia en puesto similarNivel de Inglés IntermedioCompetencias requeridas : Seriedad, compromiso, análisis, enfoque a objetivos, tolerancia al estrés, organización, atención al detalle, disponibilidad de horario. Cercanía de domicilio a la planta 2 de preferencia.

 "
Creatividad y Diseño,"  Engineering Intern - Naucalpan Plant México Salario no mostrado por compañía. Descripción de la vacante Contratación: Permanente,  Categoría: Creatividad, Producción y Diseño Comercial,  Arquitectura y Diseño de Interiores ENGINEERING INTERN - NAUCALPAN PLANT


DESCRIPTION
We are seeking talents for our Naucalpan Plant for the position of
Engineering Internship
Start date: as soon as possible
Work schedule: part-time with flexible working hours
Duration: 6-18 months
Profile: Active college student of any engineering major
Qualifications: 4th semester-onwards.
Description:
Do you want to transform materials for winning consumer experiences?
Then an Internship as Manufacturing/Engineering Intern in our Naucalpan Plant might be the right place for you.
We focus on the production of consumer goods to provide our customers with high-quality product, on-time, and at a low cost. We are constantly innovating to ensure the development and use of the most advanced technologies. We set outstanding value in creativity, team work, problem solving and data analyzing skills.
Your role in Manufacturing:
Whether it's directly from the production floor or from support areas; you'll face different challenges and take meaningful responsibilities since day one. It's up to you to make decisions and the turn those decisions positive results for the Company. You will discover our leading technologies and in the end, you will build your own capabilities through the job experience, mentoring and training.Will you take the challenge?
You will likely be placed in one of the following areas:
Production ? Making:
Here we bring to life our products- your priority should be flexibility while delivering the product in time and seeing opportunities for continuous improvement. We are hoping that you will help us to eliminate any loss in the various production stages.
Area of activities:
Ensure the communication between different departments (logistics, packing, projects etc.)
Craft learning programs for operators and team leader to help them to develop their skills
Production ? Packing:
Here you would work on getting our product into its final packaging and set up in pallets.
Area of activities:
Work on the installation and startup of new equipment
Make studies on performance loss (on equipment, skills, organization)
Identify projects to achieve the performance targets of the packing line
Warehouse:
After our product is manufactured the first logistic stop will be inhouse storage prior to shipping.
Area of activities:
Space, time and movements optimization projects to simplify operation
Internal controls and audit processes to ensure inventory is properly storaged.
Quality:
You should ensure a consistent quality in line with customer expectations, local laws and P&G's guidelines. We validate all the formulas and equipment prior to production, and are responsible for the study of “non-standards” to improve our processes and training of the entire plant to quality principles.
Area of activities:
Develop the quality indicators and audits
Support the production (especially on equipment validation, process etc.)
Health, Safety & Environment:
This team handles the environmental impact of the site, including working on our waste, destruction of defective products, water management and energy as well as the safety of our people.
Area of activities:
Environmental Management Site (destruction of products, waste management ...)
Conducting a study on the consumption of energy and water at the site and propose practical and sustainable solutions for improving and reducing energy consumption across our processes
Continuous Improvement:
Day to day operation is the base of manufacturing, however our continuous improvement mindset is what makes the difference in our results.
Area of activities:
Ideas coordination between multifunctional teams to find business opportunities.
Project execution across site to improve productivity
What we offer:
Training and constant development with possibilities of a Full Time job after graduation.
Meaningful projects with an impact on the business.
Multifunctional and teamwork environment with a high level of interaction with managers.
Competitive scholarship and benefits package.
Flextime to work.
Continuous mentorship ? you'll work with passionate people and receive both formal training as well as day-to-day mentoring from your manager.
Inclusive and respectful work environment
If you are interested please JOIN US by submitting your application below!
Follow us on Facebook:
https://www.facebook.com/pgmexico/
Just so you now:
We are an equal opportunity employer. We don't discriminate against individuals on the basis of race, gender, age, citizenship, religion, sexual orientation, gender identity or expression, disability, or any other legally protected factor. Our people are all equally talented in extraordinary ways: we come from diverse traditions, personal experiences and points of view. And we want to include yours. Are you ready to encourage us with your ideas?

QUALIFICATIONS
Mexican citizenship, currently living in Mexico City
4th semester-onwards.
Initiative and leadership.
Capacity for teamwork.
Creative and innovative skills.
Real passion for creating new solutions.
Good communication skills and team work.
Strong English verbal and writing skills are needed
You love working in a multicultural and diverse environment.
Job locations:
Naucalpan, Estado de México
Job Type: Part-time
Req No: SNO00002773"
