Recursos humanos," 
                        -	Lic. Relaciones Laborales, RH, Administración, Psicología o carrera a fin-	Sexo indistinto-	Experiencia mínima de 1 año como generalista de RH-	Experiencia en relaciones laborales-	Manejo y solución de conflictos laborales-	Ingles (capaz de mantener conversaciones)-	Conocimiento de la LFT, IMSS, Infonavit-	Disponibilidad para trabajar en el 3er turno de Lunes a Viernes-	Manejo de office e indicadores de rotación y ausentismo-	Disponibilidad de horario-	Excelente actitud, proactivo, dinámico, autodirigido.Actividades:-	Dar rondines por las áreas de producción y almacenes para asegurar que los colaboradores cumplan con el reglamento interno de trabajo.-	Aplicar el RIT-	Ejecutar bajas de personal-	Explicación sobre dudas en los pagos de nomina-	Entrega de uniformesSueldo de $13 a $14Vales de despensa mensualPrestaciones de leyTransporteComedor gratuito
                     Educación mínima: Educación superior - Licenciatura Años de experiencia: 1 Idiomas: Inglés  Conocimientos: Microsoft Office Disponibilidad de viajar: No Disponibilidad de cambio de residencia: No"
Recursos humanos," 
                        Importante empresa solicita Aux de Reclutamiento y Selección Requisitos:Experiencia mínima de 6 meses a un año en el área de reclutamiento selección de personal (operativo, administrativo y gerencial). Escolaridad: Licenciatura en Administración, Psicología, etc. Trunca o concluidaManejo de Paquetería de Office, Bolsas de empleo Ofrecemos: Sueldo de $ 7, 000Prestaciones de Ley Zona de trabajo: Insurgentes SurInteresados favor de enviar su CV al correo que aparece en la parte superior con el nombre de la vacante. 
                     Educación mínima: Educación superior - Licenciatura Edad: entre 20 y 33 años Disponibilidad de viajar: No Disponibilidad de cambio de residencia: No"
Recursos humanos," 
                        Avent II Busca Supervisor de Recursos Humanos.Proporcionar el servicio en los terminos requerido a las areas de la planta cumpliendo con las leyes, politicas, reglamentos, procedimientos y codigos establecidos por la planta, la empresa y GobiernoRoles y Responsabilidades: - Aplicar y Garantizar las politicas establecidas por la empresa en lo referente a Servicios al Personal, Reclutamiento y Seleccion de personal directo e indirecto, Comunicacion, Relaciones Laborales, Nominas  y Seguridad e Higiene y demas obligaciones antes las instituciones de Gobierno. - Evaluar los Servicios al Personal, como lo son transporte, cafeteria y tramites diversos en Recursos Humanos e implementar  acciones necesarias para mejorarlos y resolver problematicas. - Generar la solucion de conflictos entre el personal y su lider, entre lideres de diferentes areas, entre personal del mismo nivel, entre personal directo, Supervisor y Sindicato - Realizar los eventos de integracion dentro de los parametros establecidos por la empresa en terminos de presupuestos, seguridad, codigo de conducta y cumpliendo en las sugerencias realizadas por el personal dentro de lo previamente estipulado. - Realizar las terminaciones laborales - Resolver problematicas, conflictos entre Sindicato y empresa, mediante el dialogo, propuestas, investigacion y valoracion de las diversas situaciones que  puedan presentarse. ESCOLARIDAD:     Profesional. INGLES:                  Avanzado EXPERIENCIA:       En el área de Laboral.  (De 4 a 8 años)
                     Educación mínima: Educación superior - Licenciatura Años de experiencia: 4 Idiomas: Inglés  Disponibilidad de viajar: No Disponibilidad de cambio de residencia: No"
Recursos humanos," 
                        Empresa Líder solicita Reclutador/Capacitador que cumpla con los siguientes requisitos:Edad: 25 a 40 añosGénero: IndistintoLicenciatura en: Recursos Humanos, Psicología o carrera afín. Experiencia: Mínima de 2 años en Reclutamiento para comisionistas y Capacitación. Actitud de Servicio, Disponibilidad de viajar eventualmente, Alta tolerancia a la Frustración, Extrovertido, Comunicación Efectiva, Apegado a Procesos, Enfocado a Objetivos y Resultados, Trabajo bajo presión. Actividades a Realizar: Reclutamiento de Vacantes Comerciales y Administrativas, Publicación de Vacantes en Bolsas de Empleo, en Redes Sociales, Volanteo de Vacantes (trabajo en campo), Realización de Entrevistas Preliminares y de Profundidad, Aplicación de Pruebas Psicométricas, dar la Inducción y Capacitación al personal de nuevo ingreso.Ofrecemos: Sueldo base competitivo, Prestaciones de Ley, Superación Personal, Capacitación constante.
                     Educación mínima: Educación superior - Licenciatura Años de experiencia: 2 Edad: entre 25 y 40 años Conocimientos: Microsoft Outlook, Microsoft Office Disponibilidad de viajar: Si Disponibilidad de cambio de residencia: No"
Recursos humanos," 
                        Importante empresa de transporte solicita:Coordinador de Recursos HumanosRequisitos:- Sexo indistinto- Edad 24 a 37 años- Escolaridad licenciatura en psicología o afín Experiencia en:- Reclutamiento - Coordinar Eventos- Identificar y gestionar plantilla de personal, - Administración de personal, - Capaz de dar soluciones a los problemas que se presenten entre el personal, - Llevar a la práctica el día a día de los aspectos relacionados con la reglamentación laboral, - Trabajar en equipo para el cumplimiento de objetivos. - Presentar indicadores de rotación y ausentismo.- Control de documentos- disponibilidad de horarioofrecemos:Sueldo inicial de $10,000.00 a $12,000.00 neto mensual según experienciaPrestaciones de ley Beneficios-Seguro de vida-Seguro de gastos médicos menores-Atención dental y visual-caja de ahorrozona de trabajo - carretera 57 piedras negras-navaInteresados mandar cv al correo ****.*****@gingroupcolorines.com
                     Educación mínima: Educación superior - Licenciatura Años de experiencia: 2 Edad: entre 24 y 38 años Conocimientos: Microsoft Office Disponibilidad de viajar: No Disponibilidad de cambio de residencia: No"
Recursos humanos," 
                        Estamos en busca de ReclutadorBachillerato concluidoEdad de 27 a 35 añosExperiencia en reclutamiento en campoPosteo, volanteo, ferias de empleoQue sepa manejar (INDISPENSABLE)Licencia vigenteOfrecemos:Salario de $8,000 mensualHorario de Lunes a Viernes de 9 am a 6 pmPrestaciones Superiores a las de la Ley
                     Educación mínima: Educación media superior -Bachillerato General Edad: entre 27 y 35 años Licencias de conducir: A  Disponibilidad de viajar: No Disponibilidad de cambio de residencia: No"
Recursos humanos," 
                        REQUISITOS:•	INDISPENSABLE VIVIR CERCA DE COLONIA CENTRO•	Edad: 25 a 35 años•	Sexo: Masculino•	Escolaridad: Carrera en Administración de Empresas, Psicología o Afín•	Excelente Imagen ejecutiva•	Experiencia: 2 años en RH como Reclutador •	Excelente manejo de Excel•	Preferentemente manejo SAPACTIVIDADES:•	Publicación de vacantes•	Reclutamiento y selección•	Entrevistas presenciales y por Skype•	Aplicación de pruebas Psicométricas•	Seguimiento a candidatos•	Elaboración y control de expedientes•	KPI´s de reclutamiento en Excel •	Impartición de cursosOFRECEMOS:•	Trabajo estable•	Prestaciones superiores a las de ley•	Seguro de Vida•	Fondo de Ahorro•	Vales de despensa•	Semana Inglesa•	Desarrollo Continúo•	Posibilidad de crecimiento
                     Educación mínima: Educación superior - Licenciatura Años de experiencia: 2 Edad: entre 25 y 35 años Disponibilidad de viajar: No Disponibilidad de cambio de residencia: No"
Recursos humanos," 
                        Solicitamos:Reclutador de CampoREQUISITOS:-Escolaridad: Psicóloga, LAE o AFIN (Carrera técnica o Licenciatura Terminada).-Edad. 22 a 28 años-Sexo: indistinto-Experiencia mínima 1 AÑO en área de Reclutamiento comprobable (entrevistas, pruebas psicometricas, volanteo, posteo, etc)EXPERIENCIA Y ACTITUDES:• Trato directo con candidatos preseleccionados en procesos de Reclutamiento y Selección• Reclutamiento y selección de personal• Incorporación al personal de nuevo Ingreso.• Seguimiento de los procesos de reclutamiento y selección.• Elaboración de expedientes • Volanteo y Posteo* Entrevistas HABILIDADES:- Facilidad de palabra- Manejo de conflictos- Altamente responsable- Trabajo en Equipo- Sentido de urgencia- Tolerancia a la FrustaciónOFRECEMOS:Salario base + Vale de despensaHorario laboral: Lunes a ViernesPrestaciones superiores de leyCrecimiento LaboralINTERESADOS POSTULARSE POR ESTE MEDIO
                     Educación mínima: Educación superior - Licenciatura Años de experiencia: 1 Edad: entre 22 y 28 años Disponibilidad de viajar: No Disponibilidad de cambio de residencia: No"
Recursos humanos," 
                        Somos un corporativo Fiscal Contable, en busca de talento profesional y comprometido con sus labores para fortalecer nuestro equipo de trabajo y continuar desarrollándonos como una empresa de gran posición en su ramo, únete a nosotros como:Generalista de Recursos Humanos (INPLANT)-Licenciatura en administración o afín-Experiencia de 2 a 3 años como generalista de recursos humanos-Con experiencia en giros restaurantero o a fin-Conocimiento en control de incidencias, reclutamiento y selección, altas y bajas en IMSS, inducción de personal, organización de eventos, contrataciones, psicometrias, clima labora, procesos de RRHH, pre-nominas y nómina.Habilidades:Excelente comunicaciónOrganizadoAtención al clienteBuena comunicaciónTrabajo bajo presiónSueldo negociable de acuerdo a experiencia+ Prestaciones de leyHorario de L-V 9 a 7 y sábados medio díaInteresados postularse por este medio.
                     Educación mínima: Educación superior - Licenciatura Años de experiencia: 2 Edad: entre 27 y 35 años Disponibilidad de viajar: No Disponibilidad de cambio de residencia: No"
Recursos humanos," 
                        Lic. en Psicología, Administración de empresas o afín.Edad: 25 años en adelanteDisponibilidad de tiempoExcelente actitud de servicioReclutamiento masivo 
                     Educación mínima: Educación superior - Licenciatura Años de experiencia: 1 Edad: entre 28 y 40 años Disponibilidad de viajar: Si Disponibilidad de cambio de residencia: No"
